variant,L,band,cagr_is,sharpe_is,maxdd_is,liq_is,lookback_d,theta,K
rotate_10coins,20,0.05,0.023906846661675196,0.8580177004433578,0.06706000626844177,0,7.0,0.2,4.0
rotate_10coins,20,0.1,0.027442084642619324,0.9477695820689864,0.0680804701718486,0,7.0,0.2,4.0
rotate_10coins,20,0.05,-0.2710057289373399,-0.2749607485183598,0.773358579501082,1,14.0,0.0,1.0
rotate_10coins,20,0.1,-0.6897702084453339,-0.8653741087293199,0.9752303935080509,4,14.0,0.0,1.0
rotate_10coins,20,0.05,-0.32788430000505786,-0.5187386301366377,0.80529909495664,1,14.0,0.0,2.0
rotate_10coins,20,0.1,-0.6042279099483355,-0.810513159863061,0.960912928773577,3,14.0,0.0,2.0
rotate_10coins,20,0.05,0.05305837275942071,0.7975324228616512,0.22781056836804958,0,14.0,0.0,4.0
rotate_10coins,20,0.1,0.1048879609642841,1.51965876483845,0.19255581646309894,0,14.0,0.0,4.0
rotate_10coins,20,0.05,-0.16940547642398873,-0.04336948397925965,0.7601408679499428,1,14.0,0.05,1.0
rotate_10coins,20,0.1,-0.31788967359608666,-0.21077434093238145,0.8893114541978581,2,14.0,0.05,1.0
rotate_10coins,20,0.05,-0.21126600428178932,-0.17046419150530248,0.7635934768984869,1,14.0,0.05,2.0
rotate_10coins,20,0.1,-0.15721127971351767,0.022692169417047485,0.7683492130321073,1,14.0,0.05,2.0
rotate_10coins,20,0.05,0.1210646693255002,2.1980911838400554,0.16787746225379063,0,14.0,0.05,4.0
rotate_10coins,20,0.1,0.15846198354744612,2.8197642748086595,0.15272507095092303,0,14.0,0.05,4.0
rotate_10coins,20,0.05,0.16682284149927984,1.7979792010731412,0.1477060907372706,0,14.0,0.1,1.0
rotate_10coins,20,0.1,0.2291818713528868,2.3681689637582135,0.1506224562506726,0,14.0,0.1,1.0
rotate_10coins,20,0.05,0.11805848245585149,1.8162241347292374,0.14660580877963014,0,14.0,0.1,2.0
rotate_10coins,20,0.1,0.14922632863374963,2.2614374703969906,0.1490619816359311,0,14.0,0.1,2.0
rotate_10coins,20,0.05,0.07014695702228702,2.19271732704384,0.07287712133073387,0,14.0,0.1,4.0
rotate_10coins,20,0.1,0.08453738013464074,2.5739623285027027,0.07458324876265854,0,14.0,0.1,4.0
rotate_10coins,20,0.05,0.017267721243089396,0.3897221115598271,0.0901967732555129,0,14.0,0.2,1.0
rotate_10coins,20,0.1,0.02034511021657881,0.45103103679926854,0.09034048538688544,0,14.0,0.2,1.0
rotate_10coins,20,0.05,0.043453408674918315,1.0795346578248246,0.05141604946704781,0,14.0,0.2,2.0
rotate_10coins,20,0.1,0.05659181992888218,1.39324429270411,0.04968611371842058,0,14.0,0.2,2.0
rotate_10coins,20,0.05,0.026925012011531857,1.3271600318596513,0.023935373800496373,0,14.0,0.2,4.0
rotate_10coins,20,0.1,0.03326952548237605,1.6251130100621387,0.023505998111526427,0,14.0,0.2,4.0
