book,listing,book_intraday,L,sharpe,cagr,y2025,y2026,dd_daily,dd_intrabar,worst_intraday_loss,listing_liq,half_kelly_oos
as_is,as_is_1.40,stress,4.0,2.2436672328586695,1.612793011043662,3.1402832696710847,0.19609048628705006,0.27707839442840576,0.31166307411116945,-0.23111263539742488,False,9.349222452563913
as_is,as_is_1.40,stress,5.0,2.2411646606394315,2.2021832987770793,4.629678682703671,0.23442614331294176,0.33630288853715584,0.38230293314979924,-0.287328137036277,False,9.327439401587572
as_is,as_is_1.40,stress,6.0,2.2402958122662553,2.87201897128088,6.522689500676381,0.26761020922826995,0.39183840805633796,0.4488248057776312,-0.3429431579744142,False,9.310657343501983
haircut50_0.68,as_is_1.40,close,1.0,1.616348616216814,0.20460390557628338,0.30925924602410926,0.04145609238123549,0.08159485840246439,0.09092867195235466,-0.05080119613371692,False,6.756248410713692
haircut50_0.68,as_is_1.40,close,2.0,1.6113297124136956,0.42863207435713124,0.6796854250540401,0.07852750939634201,0.1589074190495703,0.1760035805870187,-0.10095174144402241,False,6.734960226046209
haircut50_0.68,as_is_1.40,close,2.5,1.6091630263119188,0.5469931971249151,0.8884557347207063,0.09530267489348176,0.19596264707716082,0.21639136202935216,-0.1257871125524943,False,6.724678582788339
haircut50_0.68,as_is_1.40,close,3.0,1.607222867011663,0.6689429117751868,1.1128945186183685,0.11084852555849856,0.2319554984218256,0.25537256301908795,-0.15046468811376823,False,6.714616864539442
haircut50_0.68,as_is_1.40,close,3.5,1.6055082751685803,0.7939113054413087,1.3527081947283435,0.125127564342967,0.26689116544708014,0.29296838673263514,-0.17498604547129704,False,6.704756371317489
haircut50_0.68,as_is_1.40,close,4.0,1.6040186801594774,0.9212610809729385,1.607368157311313,0.13810579630640119,0.30077595152996683,0.3292009966540229,-0.19935274098041877,False,6.695076123524917
haircut50_0.68,as_is_1.40,close,5.0,1.6023184134731487,1.180801120558903,2.1592004755071854,0.16004190606602986,0.3654234033996179,0.39876176473639513,-0.24762826901501933,False,6.679948249113192
haircut50_0.68,as_is_1.40,close,6.0,1.6023829531200326,1.4423048897557105,2.7618590509590475,0.17645808060077073,0.4259689309177268,0.47335758961715624,-0.29530331634890505,False,6.670898314853753
